iso3,year,value
GRC,2010,-5.6937412158003
GRC,2009,-4.11927606715011
GRC,2008,0.0574740238200775
GRC,2007,3.50686976639459
GRC,2006,6.44339762487436
GRC,2005,1.18350635493289
GRL,2012,1.39419335955625
GRL,2011,-0.496519391959083
GRL,2010,1.73582505889665
GRL,2009,0.865952328886948
GRL,2008,6.1661327018619
GRL,2007,2.3524379811805
GRL,2006,5.55569490080012
GRL,2005,4.98749177090193
GRD,2012,-1.15483816409801
GRD,2011,0.764773550338731
GRD,2010,-0.511146187173722
GRD,2009,-6.61328134799545
GRD,2008,0.947542624907697
GRD,2007,6.12345094741467
GRD,2006,-3.99532824427482
GRD,2005,13.2761883306272
GUM,2012,2.13385063045585
GUM,2011,0.0776548243059523
GUM,2010,2.26325193567601
GUM,2009,0.438683948155543
GUM,2008,2.03458799593082
GUM,2007,0.717213114754102
GUM,2006,-3.65251727541954
GUM,2005,3.64231634949867
GTM,2012,2.97470856847661
GTM,2011,4.16390688293349
GTM,2010,2.88417542800377
GTM,2009,0.476898106596394
GTM,2008,3.29352400028485
GTM,2007,6.33771869016203
GTM,2006,5.35139778711536
GTM,2005,3.27602692588886
GIN,2012,5.91528626133322
GIN,2011,5.61211177430975
GIN,2010,4.81336016967553
GIN,2009,-1.12264204848687
GIN,2008,4.13301615965833
GIN,2007,6.81747111070281
GIN,2006,1.18960211693242
GIN,2005,2.99727256275818
GNB,2012,-1.71286958446419
GNB,2011,8.08504167173554
GNB,2010,5.60536311358261
GNB,2009,2.44795106098685
GNB,2008,4.52457514610252
GNB,2007,2.55982647078751
GNB,2006,2.66650493269572
GNB,2005,6.55977111846077
GUY,2012,5.27633062046809
GUY,2011,5.19625156051602
GUY,2010,4.13844160137342
GUY,2009,3.61150847218585
GUY,2008,1.75522349592019
GUY,2007,7.19123624057457
GUY,2006,5.12960934773
GUY,2005,-1.95095759501714
HTI,2012,0.502424403581585
HTI,2011,5.09821354410036
HTI,2010,-5.65151153448299
HTI,2009,5.89037894844316
HTI,2008,2.6580323082747
HTI,2007,4.70652994008303
HTI,2006,1.76875060288195
HTI,2005,3.07217337664731
HND,2012,4.12868774866939
HND,2011,3.83569066207505
HND,2010,3.73114034433009
HND,2009,-2.43162787988011
HND,2008,4.23160011009342
HND,2007,6.18832716678008
HND,2006,6.56724355177587
HND,2005,6.05059922215973
HKG,2012,1.70030613669923
HKG,2011,4.81470669259771
HKG,2010,6.76768834119794
HKG,2009,-2.45915292608368
HKG,2008,2.1279154483889
HKG,2007,6.46480843115236
HKG,2006,7.03267723716037
HKG,2005,7.38818981322424
HUN,2012,-1.33948446518181
HUN,2011,1.91670916599742
HUN,2010,1.06795068152046
HUN,2009,-6.7401660845502
HUN,2008,0.993437085479655
HUN,2007,0.332354337878925
HUN,2006,3.93393162712054
HUN,2005,4.30028318461673
ISL,2012,1.16931174886884
ISL,2011,1.37999669140882
ISL,2010,-2.22181847599202
ISL,2009,-8.32146414328021
ISL,2008,1.69961076077263
ISL,2007,8.74132941508014
ISL,2006,5.67161248460013
ISL,2005,7.0293406083855
IND,2012,5.45638755166587
IND,2011,5.24131619937695
IND,2010,8.49758470221235
IND,2009,7.86188883286074
IND,2008,3.08669805921981
IND,2007,7.6608150670107
IND,2006,8.06073257166651
IND,2005,7.92343062148318
IDN,2012,6.03005065305615
IDN,2011,6.16978420771008
IDN,2010,6.22385418062366
IDN,2009,4.62887118256153
IDN,2008,6.01370360009123
IDN,2007,6.34502222667214
IDN,2006,5.50095178520348
IDN,2005,5.69257130383384
IRN,2012,-3.74717139864109
IRN,2011,2.6457179180628
IRN,2010,5.79793830169604
IRN,2009,1.00738545790475
IRN,2008,0.250856553493634
IRN,2007,8.15577352358517
IRN,2006,4.99979526181222
IRN,2005,3.18980408728824
IRQ,2012,13.9364301737537
IRQ,2011,7.546471200426
IRQ,2010,6.40256484471193
IRQ,2009,3.37929909442771
IRQ,2008,8.22810710383277
IRQ,2007,1.88853936243953
IRQ,2006,5.63829915220637
IRQ,2005,1.67522863586828
IRL,2012,-0.40502941658977
IRL,2011,1.60886648916944
IRL,2010,1.68297175486512
IRL,2009,-5.09578277913846
IRL,2008,-4.48407081043062
IRL,2007,5.31011830898613
IRL,2006,4.98785364537615
IRL,2005,5.73978202625278
IMN,2012,7.30389108511717
IMN,2011,1.99999938207415
IMN,2010,3.39999842395957
IMN,2009,2.10000027181374
IMN,2008,4.90000100081545
IMN,2007,7.50000022988817
IMN,2006,7.69999871253432
IMN,2005,5.89999933576675
ISR,2012,2.44716836741318
ISR,2011,5.51879621371651
ISR,2010,5.53434033902194
ISR,2009,1.23773159721814
ISR,2008,3.22209599987266
ISR,2007,6.32334950499747
ISR,2006,5.60162698158004
ISR,2005,4.38778887041551
ITA,2012,-3.12523877282996
ITA,2011,0.695463154440176
ITA,2010,1.52910573247101
ITA,2009,-5.30515401233991
ITA,2008,-1.02313851177097
ITA,2007,1.46229205289291
ITA,2006,1.79947992234244
ITA,2005,0.762410677306491
JAM,2012,-0.613636042132399
JAM,2011,1.73037627006349
JAM,2010,-1.45714720850386
JAM,2009,-4.34530185828071
JAM,2008,-0.811736702186792
JAM,2007,1.43195403769627
JAM,2006,2.89912534481287
JAM,2005,0.893797935409893
JPN,2012,1.37475099905274
JPN,2011,0.0238095237995424
JPN,2010,4.09791791943181
JPN,2009,-5.69323635892741
JPN,2008,-1.22428900061713
JPN,2007,1.48396941157472
JPN,2006,1.3723501275831
JPN,2005,1.80390087215821
JOR,2012,2.42935800100238
JOR,2011,2.73717988632104
JOR,2010,2.31483422063046
JOR,2009,5.02371007272669
JOR,2008,7.22038637280139
JOR,2007,8.17616995204646
JOR,2006,8.09297527811933
JOR,2005,8.14659481079931
KAZ,2012,4.79999999528297
KAZ,2011,7.40000000144188
KAZ,2010,7.30000000329814
KAZ,2009,1.19999999942873
KAZ,2008,3.30000000021091
KAZ,2007,8.89999999999405
KAZ,2006,10.7
KAZ,2005,9.69999999922682
KEN,2012,4.56867961444982
KEN,2011,5.1211061197056
KEN,2010,8.05847360290906
KEN,2009,3.30693981631089
KEN,2008,0.232282744812977
KEN,2007,6.85072976998784
KEN,2006,6.47249430015484
KEN,2005,5.90666607980057
KIR,2012,5.80365974645258
KIR,2011,3.26372719532225
KIR,2010,1.2259519892488
KIR,2009,0.536801194648319
KIR,2008,-2.98473121631831
KIR,2007,3.05507981566669
KIR,2006,5.77693449836185
KIR,2005,1.29243029465849
KOR,2012,2.54766550568242
KOR,2011,3.6880320602952
KOR,2010,6.98166138853071
KOR,2009,0.81986175641795
KOR,2008,3.00440451679569
KOR,2007,5.8419633918717
KOR,2006,5.24500550580342
KOR,2005,4.35823667337156
XKX,2012,1.71219595890548
XKX,2011,6.31981022896761
XKX,2010,4.93995095961395
XKX,2009,5.03485413839893
KWT,2012,6.62587485078971
KWT,2011,9.62863419534361
KWT,2010,-2.37054804425912
KWT,2009,-7.07605643073411
KWT,2008,2.47975694278544
KWT,2007,5.99157551059315
KWT,2006,7.51477300024021
KWT,2005,10.6090449840228
KGZ,2012,-0.0881501998439376
KGZ,2011,5.95627429693504
KGZ,2010,-0.471566596791618
KGZ,2009,2.88629457537731
KGZ,2008,8.40161604861429
KGZ,2007,8.54287477507607
KGZ,2006,3.10289874199981
KGZ,2005,-0.175515404044219
LAO,2012,8.02609843461283
LAO,2011,8.03865268023725
LAO,2010,8.52690551739717
LAO,2009,7.50177491225853
LAO,2008,7.82490276337012
LAO,2007,7.59682880054878
LAO,2006,8.61926620832807
LAO,2005,7.10756836811267
LVA,2012,7.30524057200897
LVA,2011,3.03634482668815
LVA,2010,-3.66125859554762
LVA,2009,-16.0400195313042
LVA,2008,-3.38871665849958
LVA,2007,10.4145372792714
LVA,2006,12.825017846905
LVA,2005,11.6153178557457
LBN,2012,2.56479133680038
LBN,2011,0.86733987855277
LBN,2010,7.97513555844932
LBN,2009,10.232155577776
LBN,2008,9.06912826789082
LBN,2007,9.31062252641144
LBN,2006,1.54951500083213
LBN,2005,2.68577931016345
LSO,2012,6.33408374679448
LSO,2011,4.61641394528752
LSO,2010,5.26967078056286
LSO,2009,-1.25375779920832
LSO,2008,5.52341966978646
LSO,2007,4.18791409957151
LSO,2006,4.23009522805209
LSO,2005,3.46612222755311
LBR,2012,7.99381444555367
LBR,2011,8.20076822497064
LBR,2010,6.09982524004147
LBR,2009,5.30054050291531
LBR,2008,7.14569112811476
LBR,2007,9.53527536282282
LBR,2006,8.04390997190059
LBR,2005,5.28121245309295
LBY,2012,86.8267484395784
LBY,2011,-50.3385151384986
LBY,2010,5.0272476723775
LBY,2009,-4.4001817631021
LBY,2008,-0.162048238799883
LBY,2007,6.22998278561838
LBY,2006,6.50052541959279
LBY,2005,11.8707565226151
LIE,2009,-1.15748291975636
LIE,2008,1.79808847836411
LIE,2007,3.325963509369
LIE,2006,8.64496857267281
LIE,2005,4.82807677743524
LTU,2012,4.38290584355157
LTU,2011,6.32363664821298
LTU,2010,0.427199566550769
LTU,2009,-14.8386117894848
LTU,2008,2.59946154605602
LTU,2007,11.0779282578673
LTU,2006,7.39548122468629
LTU,2005,7.7314467577492
LUX,2012,1.64990212764553
LUX,2011,1.04429855323325
LUX,2010,3.76041454320028
LUX,2009,-3.23895409147492
LUX,2008,-0.300175624936841
LUX,2007,8.09866723048083
LUX,2006,6.0167154014547
LUX,2005,2.48287498468387
MAC,2012,9.21747479596735
MAC,2011,21.6223064381087
MAC,2010,25.1031075246958
MAC,2009,1.29837946885112
MAC,2008,3.39251560752048
MAC,2007,14.4817728129028
MAC,2006,13.3921711919351
MAC,2005,8.07794929953978
MDG,2012,3.01114811621208
MDG,2011,1.57842705366555
MDG,2010,0.619239744622121
MDG,2009,-3.9787086116544
MDG,2008,6.71263253913001
MDG,2007,5.71056419885052
MDG,2006,5.3985084485368
MDG,2005,4.75584509499119
MWI,2012,1.90000000072909
MWI,2011,4.93266999813729
MWI,2010,6.87406585416142
MWI,2009,8.3281098524038
MWI,2008,7.63973639944591
MWI,2007,9.59999987683469
MWI,2006,4.69999976404691
MWI,2005,3.26872602317066
MYS,2012,5.47345419253853
MYS,2011,5.29391283414003
MYS,2010,7.42484738326097
MYS,2009,-1.51352871598714
MYS,2008,4.83176988913097
MYS,2007,6.29878592740947
MYS,2006,5.5848470671515
MYS,2005,5.33213916141486
MDV,2012,2.38928797963442
MDV,2011,8.84342600490342
MDV,2010,6.7854678229144
MDV,2009,-8.34069861571051
MDV,2008,8.97645459033633
MDV,2007,7.13338024717898
MDV,2006,23.6302719852686
MDV,2005,-11.1773097061784
MLI,2012,-1.07239924132972
MLI,2011,2.93537897086446
MLI,2010,5.57678859838062
MLI,2009,5.45473562577585
MLI,2008,3.63871070955426
MLI,2007,1.76004607889122
MLI,2006,3.6896026526873
MLI,2005,2.53837834867178
MLT,2012,4.10167392241412
MLT,2011,0.99220191192282
MLT,2010,6.19735041110465
MLT,2009,-1.39524973471087
MLT,2008,4.41059660584338
MLT,2007,5.03640168136971
MLT,2006,2.33618945029086
MLT,2005,2.88123523900146
MHL,2012,-1.29068462401796
MHL,2011,-0.502512562814076
MHL,2010,5.53918680023571
MHL,2009,3.66524129505193
MHL,2008,-7.56634669678148
MHL,2007,3.68852459016394
MHL,2006,0.175953079178882
MHL,2005,1.79104477611941
MRT,2012,4.47001319170479
MRT,2011,4.17278327815399
MRT,2010,2.62022948104543
MRT,2009,0.0978759143320076
MRT,2008,-0.331079223430805
MRT,2007,-1.96942274988409
MRT,2006,18.3331986932345
MRT,2005,8.56628732009419
MUS,2012,3.49611836470866
MUS,2011,4.07753806610333
MUS,2010,4.37720322344293
MUS,2009,3.31507699790781
MUS,2008,5.38696254207251
MUS,2007,5.72701615981669
MUS,2006,4.8655446077553
MUS,2005,1.77754302034454
MEX,2012,3.55321075993527
MEX,2011,3.44404505794418
MEX,2010,4.9713345832195
MEX,2009,-6.29525055780502
MEX,2008,0.943331863036903
MEX,2007,2.07786393438754
MEX,2006,4.80501352746852
MEX,2005,2.11324712586392
FSM,2012,-1.69422024723235
FSM,2011,3.7837208928099
FSM,2010,2.06618820882574
FSM,2009,1.09846663749369
FSM,2008,-2.5834881422762
FSM,2007,-1.72367428324624
FSM,2006,-0.198978337483553
FSM,2005,2.31413355373383
MDA,2012,-0.589733954762579
MDA,2011,5.81816614684824
MDA,2010,7.10000010705836
MDA,2009,-6.00000026352828
MDA,2008,7.80000014541523
MDA,2007,3.00000022585525
MDA,2006,4.79999983670831
MDA,2005,7.5000001493726
MCO,2012,1.01221841230461
MCO,2011,7.02235694617619
MCO,2010,2.06521962654098
MCO,2009,-11.3369865758365
MCO,2008,0.746871215179652
MCO,2007,14.4375144375144
MCO,2006,5.81764849670007
MCO,2005,1.89541410859198
MNG,2012,12.3198198494032
MNG,2011,17.2907775869555
MNG,2010,6.3651616786311
MNG,2009,-1.26859893608282
MNG,2008,8.90036794067551
MNG,2007,10.2480163590057
MNG,2006,8.55623481664365
MNG,2005,7.25366543796015
MNE,2012,-2.48732882965353
MNE,2011,3.40978812497193
MNE,2010,2.77559782547836
MNE,2009,-5.99444862538753
MNE,2008,6.89860030860218
MNE,2007,7.13755016459636
MNE,2006,8.56641802964204
MNE,2005,4.18060450885471
MAR,2012,3.06234368502997
MAR,2011,5.52464523319847
MAR,2010,3.49955709403216
MAR,2009,3.74576940136258
MAR,2008,5.68453936284732
MAR,2007,3.44106776690418
MAR,2006,7.7908200104027
MAR,2005,3.19224973015831
MOZ,2012,7.9945031610722
MOZ,2011,7.13405842300445
MOZ,2010,6.67972935662864
MOZ,2009,5.92897187460815
MOZ,2008,6.87802942560995
MOZ,2007,7.64935393795867
MOZ,2006,9.91067756782915
MOZ,2005,6.31202378023193
MMR,2012,7.33267044704149
MMR,2011,5.59148237823661
MMR,2010,9.6344394520444
MMR,2009,10.5500090961932
MMR,2008,10.2553053929808
MMR,2007,11.9914352402146
MMR,2006,13.0761013792372
MMR,2005,13.5689500216456
NAM,2012,5.0616820696264
NAM,2011,5.09133813864338
NAM,2010,6.03924947955858
NAM,2009,0.295970914001089
NAM,2008,2.64981203780268
NAM,2007,5.37404415167634
NAM,2006,7.07317531845825
NAM,2005,2.52926265819022
NRU,2012,24.3589743589745
NRU,2011,14.7058823529412
NRU,2010,0.0
NRU,2009,-5.55555555555564
NRU,2008,19.9999999999999
NRU,2007,-22.077922077922
NRU,2006,8.45070422535204
NRU,2005,0.0
NPL,2012,4.67014192446953
NPL,2011,3.42180870116162
NPL,2010,4.81641464694573
NPL,2009,4.5330787246486
NPL,2008,6.10463914373472
NPL,2007,3.41156027980276
NPL,2006,3.36461478056277
NPL,2005,3.47918104829496
NLD,2012,-0.977876877747732
NLD,2011,1.77334516269423
NLD,2010,1.31932032302214
NLD,2009,-3.66529049145096
NLD,2008,2.11681593642137
NLD,2007,3.88530644801823
NLD,2006,3.53737509680782
NLD,2005,2.03396336199143
NZL,2012,2.36630664656174
NZL,2011,2.09349621669912
NZL,2010,1.45863634911349
NZL,2009,-0.0374661120713
NZL,2008,-1.01703846933975
NZL,2007,3.05641638984955
NZL,2006,2.77978059105617
NZL,2005,3.35292760405062
NIC,2012,6.4961364710876
NIC,2011,6.31668553491842
NIC,2010,4.41009911716546
NIC,2009,-3.2926651586197
NIC,2008,3.43571693608081
NIC,2007,5.0763520180987
NIC,2006,4.15294559846254
NIC,2005,4.28239833770654
NER,2012,10.5489445763446
NER,2011,2.35775693603874
NER,2010,8.57816674262253
NER,2009,1.96260090694645
NER,2008,7.73141422777337
NER,2007,3.14272408386731
NER,2006,5.93104997350342
NER,2005,7.33186884258517
NGA,2012,4.23006117493223
NGA,2011,5.30792420289453
NGA,2010,8.00565591628701
NGA,2009,8.03692510099023
NGA,2008,6.76447277780228
NGA,2007,6.59113036068679
NGA,2006,6.05942803202906
NGA,2005,6.43851652538348
MKD,2012,-0.456183223607937
MKD,2011,2.33988604520331
MKD,2010,3.35875085773812
MKD,2009,-0.358614856979671
MKD,2008,5.47200139015595
MKD,2007,6.47348685752347
MKD,2006,5.13702516153505
MKD,2005,4.72408864201974
MNP,2012,0.810810810810807
MNP,2011,-7.38423028785982
MNP,2010,1.3959390862944
MNP,2009,-17.5732217573222
MNP,2008,-11.0697674418605
MNP,2007,-6.68402777777779
MNP,2006,-6.87146321746161
MNP,2005,-12.7028934368384
NOR,2012,2.71795924894734
NOR,2011,1.10565603382983
NOR,2010,0.787051861494078
NOR,2009,-1.94036472596633
NOR,2008,0.481919549757933
NOR,2007,2.91404000653228
NOR,2006,2.46147311635166
NOR,2005,2.68512290339085
OMN,2012,8.86312225557018
OMN,2011,2.89460973541192
OMN,2010,2.47199856582773
OMN,2009,5.98196694904402
OMN,2008,8.95005895005896
OMN,2007,4.98065467051528
OMN,2006,4.66981481939328
OMN,2005,2.77944360306151
PAK,2012,3.02758391088629
PAK,2011,2.68011685421705
PAK,2010,1.50171752152883
PAK,2009,3.47255059567348
PAK,2008,2.1204410433083
PAK,2007,4.4448143398844
PAK,2006,6.05163767569996
PAK,2005,7.2765744364722
PLW,2012,1.65514876664869
PLW,2011,5.09200624133297
PLW,2010,-2.64326159533755
PLW,2009,-6.53652076215215
PLW,2008,-5.19490494373626
PLW,2007,1.32259368182741
PLW,2006,0.228095913166968
PLW,2005,2.88482726313062
PAN,2012,9.62729355007232
PAN,2011,11.9088772241134
PAN,2010,6.07339340909564
PAN,2009,1.61186417596689
PAN,2008,10.197432548532
PAN,2007,13.1530653136012
PAN,2006,9.8572387394466
PAN,2005,8.27618322400723
PNG,2012,4.65711959686239
PNG,2011,1.10754362619616
PNG,2010,10.1284540720232
PNG,2009,6.80042148322096
PNG,2008,-0.296457845880582
PNG,2007,7.81518922862388
PNG,2006,5.40994409107307
PNG,2005,6.34479592309654
PRY,2012,-0.708043112304196
PRY,2011,4.28637120706239
PRY,2010,11.0952312685449
PRY,2009,-0.261137328115808
PRY,2008,6.49629211973152
PRY,2007,5.42162287218235
PRY,2006,4.80711719268376
PRY,2005,2.13349066459601
PER,2012,6.13972470560435
PER,2011,6.32719240161117
PER,2010,8.33245910749577
PER,2009,1.0958236592427
PER,2008,9.1265683014642
PER,2007,8.5183877690955
PER,2006,7.5288990440594
PER,2005,6.28506032509601
PHL,2012,6.89695171050985
PHL,2011,3.85823282795663
PHL,2010,7.33449996034538
PHL,2009,1.44832306275669
PHL,2008,4.34448730509183
PHL,2007,6.51929155018938
PHL,2006,5.31641682136939
PHL,2005,4.94250511877678
POL,2012,1.51178167644575
POL,2011,5.25546256612796
POL,2010,3.16892748258036
POL,2009,2.61512859291683
POL,2008,4.38377069274605
POL,2007,6.7604478527626
POL,2006,6.20210710934373
POL,2005,3.26082274679216
PRT,2012,-4.05090267621935
PRT,2011,-1.71352745905065
PRT,2010,1.73762453640036
PRT,2009,-3.12207827545093
PRT,2008,0.319247344434558
PRT,2007,2.50657937751231
PRT,2006,1.62503532956156
PRT,2005,0.781847569123585
PRI,2012,0.0292751500944064
PRI,2011,-0.358510636850312
PRI,2010,-0.413254119172365
PRI,2009,-1.95242518381124
PRI,2008,-1.84413421831884
PRI,2007,-1.16280665573993
PRI,2006,-1.40941405684823
PRI,2005,-1.98693871772703
QAT,2012,4.73008513739958
QAT,2011,13.3752345495477
QAT,2010,19.5921744776308
QAT,2009,11.9565611289086
QAT,2008,17.6635563626089
QAT,2007,17.9856568160263
QAT,2006,26.1702456703032
QAT,2005,7.49275848279068
ROU,2012,1.90361696799603
ROU,2011,4.49558909946313
ROU,2010,-3.90581157302972
ROU,2009,-5.51670615843011
ROU,2008,9.30746717077338
ROU,2007,7.23380774362805
ROU,2006,8.02881107599163
ROU,2005,4.6681480508487
RUS,2012,4.02408615746921
RUS,2011,4.30002918567749
RUS,2010,4.49999999920672
RUS,2009,-7.79999391271275
RUS,2008,5.19996926404957
RUS,2007,8.49997776916511
RUS,2006,8.20006825456321
RUS,2005,6.39996544799469
RWA,2012,8.64150815836322
RWA,2011,7.95838869847094
RWA,2010,7.33465645006753
RWA,2009,6.24825750620508
RWA,2008,11.1612473247323
RWA,2007,7.63329819125276
RWA,2006,9.22707576798881
RWA,2005,9.3778991673686
WSM,2012,-3.73213020890266
WSM,2011,3.84907794660396
WSM,2010,6.1247199226125
WSM,2009,-0.541677601834593
WSM,2008,3.55610467395
WSM,2007,0.485982550017255
WSM,2006,2.13212714677351
WSM,2005,6.63920361300734
SMR,2012,-7.04453441295546
SMR,2011,-8.3147735708983
SMR,2010,-5.47368421052632
SMR,2009,-10.3209565764632
SMR,2008,-0.500939261114581
SMR,2007,7.10932260228034
SMR,2006,3.83008356545962
SMR,2005,2.42510699001426
STP,2012,2.94294277416023
STP,2011,1.99943210333259
STP,2010,1.44845522890635
STP,2009,3.30239966645061
STP,2008,6.2287850696102
STP,2007,3.64147185166024
STP,2006,8.86610935944026
STP,2005,6.61462475033599
SAU,2012,5.76157382270968
SAU,2011,11.758820686671
SAU,2010,5.0395150823517
SAU,2009,-1.06671711240203
SAU,2008,6.2379875365458
SAU,2007,2.21365396372528
SAU,2006,3.31348473625901
SAU,2005,5.94489623934835
SEN,2012,4.00299555090457
SEN,2011,1.33409107961258
SEN,2010,3.39088925336209
SEN,2009,2.75210448455053
SEN,2008,3.70316906391386
SEN,2007,2.82711920133374
SEN,2006,2.33077098330239
SEN,2005,4.31023852639633
SRB,2012,-0.443956070983248
SRB,2011,0.0542724836581954
SRB,2010,1.61097281449412
SRB,2009,-3.14261075416574
SRB,2008,5.16089327231823
SRB,2007,7.83207023027602
SRB,2006,3.90066644620993
SRB,2005,5.90349622935489
SYC,2012,3.1106784939243
SYC,2011,9.5097833517957
SYC,2010,4.50513204312067
SYC,2009,-2.47937594726137
SYC,2008,-2.72594626154864
SYC,2007,8.87606645570879
SYC,2006,9.40612855732827
SYC,2005,9.0057617374238
SLE,2012,10.578331663387
SLE,2011,8.10065518714917
SLE,2010,6.35566595800495
SLE,2009,1.53080323958716
SLE,2008,3.68605969932123
SLE,2007,3.74975804751641
SLE,2006,4.28311062264335
SLE,2005,4.3534998069981
SGP,2012,4.43549759378537
SGP,2011,6.21493416858989
SGP,2010,14.5197497108994
SGP,2009,0.127953382778088
SGP,2008,1.86348345462035
SGP,2007,9.02151951268893
SGP,2006,9.00676607871758
SGP,2005,7.36632239250758
SXM,2012,1.39054456773131
SXM,2011,4.60000341415395
SXM,2010,3.19999269219366
SVK,2012,1.56917104702706
SVK,2011,2.56242473215553
SVK,2010,6.79058159142423
SVK,2009,-5.50533790972226
SVK,2008,5.36337721231949
SVK,2007,10.8186295074904
SVK,2006,8.92568704770216
SVK,2005,6.48493222274386
SVN,2012,-2.91553782040462
SVN,2011,0.655438128379743
SVN,2010,1.11213719306735
SVN,2009,-7.59058614046387
SVN,2008,3.37223866114127
SVN,2007,7.1392312914716
SVN,2006,5.90878130011174
SVN,2005,3.8541277114569
SLB,2012,2.46591837712438
SLB,2011,7.43023752099302
SLB,2010,9.70817235491481
SLB,2009,2.86486309630651
SLB,2008,6.22590636247851
SLB,2007,3.63973499569106
SLB,2006,4.13726239664898
SLB,2005,7.35907917681935
SOM,2012,6.69435192553358
SOM,2011,6.69435192565855
SOM,2010,6.69435192555878
SOM,2009,6.69435192557317
SOM,2008,6.69435192576573
SOM,2007,6.69435192557005
SOM,2006,6.48637073266447
SOM,2005,7.11031431132103
ZAF,2012,2.39623238465745
ZAF,2011,3.16855627858818
ZAF,2010,3.03973288127956
ZAF,2009,-1.53808913525583
ZAF,2008,3.1910438863288
ZAF,2007,5.36047405394162
ZAF,2006,5.60380645895889
ZAF,2005,5.27705197295467
SSD,2012,-46.0821223743007
SSD,2011,-4.64031673600859
SSD,2010,5.49341639529945
SSD,2009,5.04164187983342
ESP,2012,-2.86511368637748
ESP,2011,-0.639920636520344
ESP,2010,0.0941223116369514
ESP,2009,-3.76813306940053
ESP,2008,0.767165748290694
ESP,2007,3.53350013165972
ESP,2006,4.04343515605099
ESP,2005,3.5512255846125
LKA,2012,8.63218137662685
LKA,2011,8.6694830119314
LKA,2010,8.01596737055139
LKA,2009,3.53891205317842
LKA,2008,5.95008814473897
LKA,2007,6.79682611892866
LKA,2006,7.66829190107919
LKA,2005,6.24174804376447
KNA,2012,-0.737636737448398
KNA,2011,1.61660730423688
KNA,2010,-0.0541942065330545
KNA,2009,-3.40474015376245
KNA,2008,11.3170358267109
KNA,2007,0.600602326543751
KNA,2006,3.15038119968223
KNA,2005,9.73282070298016
LCA,2012,-0.108756148262358
LCA,2011,4.32694280532142
LCA,2010,0.330018546071486
LCA,2009,-2.82889954830628
LCA,2008,4.94932194028057
LCA,2007,1.69161857433913
LCA,2006,6.19525729141048
LCA,2005,-0.410304726290235
VCT,2012,1.16911218376478
VCT,2011,-0.60627665148327
VCT,2010,-4.47046793507802
VCT,2009,-1.3781936056056
VCT,2008,0.404640808638888
VCT,2007,3.3229685982929
VCT,2006,6.99692626758825
VCT,2005,2.48855733938132
SDN,2012,-17.0046884048945
SDN,2011,-3.21353209253371
SDN,2010,3.85824195230107
SDN,2009,-2.76770436599138
SDN,2008,3.84674473121058
SDN,2007,5.73527423664484
SDN,2006,6.5314117467792
SDN,2005,5.64351551343631
SUR,2012,2.69034974668847
SUR,2011,5.84936767173009
SUR,2010,5.16882515225814
SUR,2009,3.01369898266211
SUR,2008,4.14340681165626
SUR,2007,5.11148777773458
SUR,2006,5.79354358463304
SUR,2005,4.50000021086888
SWE,2012,-0.414397702454409
SWE,2011,3.16388567406926
SWE,2010,5.75076477579255
SWE,2009,-4.25561384207619
SWE,2008,-0.923113250067971
SWE,2007,3.22486814096095
SWE,2006,4.67607488877992
SWE,2005,2.79313782840156
CHE,2012,1.17925385250513
CHE,2011,1.81310830459596
CHE,2010,3.24339715656356
CHE,2009,-2.29737452570922
CHE,2008,2.8079835919566
CHE,2007,3.91637577227581
CHE,2006,4.0736284178369
CHE,2005,2.74969910618739
SYR,2012,-26.3390170772532
SYR,2011,2.8500028435797
SYR,2010,5.19190584075331
SYR,2009,5.91204279337705
SYR,2008,4.47667273608019
SYR,2007,5.67459177685805
SYR,2006,5.04619555585526
SYR,2005,6.21507783539282
TJK,2012,7.49999946321525
TJK,2011,7.40000059956709
TJK,2010,6.49999908585235
TJK,2009,3.90000114826496
TJK,2008,7.89999827154939
TJK,2007,7.80000011872161
TJK,2006,7.00000321108996
TJK,2005,6.69999851655409
TZA,2012,4.50015356010131
TZA,2011,7.67215543486064
TZA,2010,6.33652342666889
TZA,2009,5.26910524873463
TZA,2008,5.68641685905224
TZA,2007,6.76853520293716
TZA,2006,6.53222138847813
TZA,2005,7.47631925974784
THA,2012,7.24279620249642
THA,2011,0.840132083053334
THA,2010,7.51339053261624
THA,2009,-0.690618232300579
THA,2008,1.72569884866334
THA,2007,5.43515169050809
THA,2006,4.96781089246107
THA,2005,4.18763842884337
TLS,2012,4.86062134121768
TLS,2011,5.95855501570803
TLS,2010,9.33149806305823
TLS,2009,10.146951414355
TLS,2008,11.3948084309167
TLS,2007,10.2653784307473
TLS,2006,-4.11609279328982
TLS,2005,2.9845905125044
TGO,2012,6.30271426865185
TGO,2011,5.82325622135289
TGO,2010,5.85433399076879
TGO,2009,5.45381096920332
TGO,2008,4.03561315398862
TGO,2007,-1.1751368996605
TGO,2006,2.65013209943473
TGO,2005,-4.66629938413338
TON,2012,0.919761024923076
TON,2011,6.70369746238768
TON,2010,0.824396914081831
TON,2009,-5.12917819150532
TON,2008,4.86284132376997
TON,2007,-2.46430779100223
TON,2006,-2.16566342680382
TON,2005,-0.657650703495165
TTO,2012,6.71074625448722
TTO,2011,-0.294354409043763
TTO,2010,3.32322471027371
TTO,2009,-4.3917292474614
TTO,2008,3.39173707807387
TTO,2007,4.75420970092722
TTO,2006,13.2080586051735
