period,source_code,source_name,destination_code,destination_name,corridor,avg_cost_pct_200usd,avg_cost_pct_500usd,avg_fx_margin_200usd,avg_fx_margin_500usd,num_providers
2016_4Q,RUS,Russian Federation,GEO,Georgia,RUSGEO,1.31875,1.37,0.0,0.0,8
2016_4Q,RUS,Russian Federation,KAZ,Kazakhstan,RUSKAZ,1.6222222222222222,1.6277777777777778,0.0,0.0,9
2016_4Q,RUS,Russian Federation,KGZ,Kyrgyz Republic,RUSKGZ,1.6109090909090908,1.5963636363636362,0.0,0.0,11
2016_4Q,RUS,Russian Federation,LTU,Lithuania,RUSLTU,5.97,4.09,0.0,0.0,4
2016_4Q,RUS,Russian Federation,LVA,Latvia,RUSLVA,5.087999999999999,3.5420000000000003,0.0,0.0,5
2016_4Q,RUS,Russian Federation,MDA,Moldova,RUSMDA,1.668,1.673,0.0,0.0,10
2016_4Q,RUS,Russian Federation,TJK,Tajikistan,RUSTJK,1.7345454545454544,1.6818181818181819,0.0,0.0,11
2016_4Q,RUS,Russian Federation,UKR,Ukraine,RUSUKR,1.3199999999999998,1.298,0.0,0.0,5
2016_4Q,RUS,Russian Federation,UZB,Uzbekistan,RUSUZB,1.8760000000000001,1.8190000000000002,0.0,0.0,10
2016_4Q,RWA,Rwanda,KEN,Kenya,RWAKEN,5.613333333333333,4.3775,1.3744444444444446,1.44625,9
2016_4Q,SAU,Saudi Arabia,AFG,Afghanistan,SAUAFG,3.5866666666666664,1.8566666666666667,0.6966666666666667,0.6966666666666667,3
2016_4Q,SAU,Saudi Arabia,BGD,Bangladesh,SAUBGD,3.6037500000000002,2.20625,1.27,1.27,8
2016_4Q,SAU,Saudi Arabia,EGY,"Egypt, Arab Rep.",SAUEGY,14.57,12.875,11.73875,11.73875,8
2016_4Q,SAU,Saudi Arabia,ETH,Ethiopia,SAUETH,5.390000000000001,2.855,1.1575,1.1575,4
2016_4Q,SAU,Saudi Arabia,IDN,Indonesia,SAUIDN,3.186666666666666,1.9216666666666666,1.0766666666666667,1.0766666666666667,6
2016_4Q,SAU,Saudi Arabia,IND,India,SAUIND,3.6975,2.09125,1.01375,1.01375,8
2016_4Q,SAU,Saudi Arabia,JOR,Jordan,SAUJOR,4.812222222222222,2.497777777777778,0.9455555555555555,0.9455555555555555,9
2016_4Q,SAU,Saudi Arabia,LBN,Lebanon,SAULBN,4.474,1.834,0.07200000000000001,0.07200000000000001,5
2016_4Q,SAU,Saudi Arabia,LKA,Sri Lanka,SAULKA,2.515,1.2216666666666667,0.3583333333333332,0.3583333333333332,6
2016_4Q,SAU,Saudi Arabia,MMR,Myanmar,SAUMMR,12.405,7.415,4.075,4.075,2
2016_4Q,SAU,Saudi Arabia,NPL,Nepal,SAUNPL,1.4525,-0.06625,-1.0825,-1.0825,8
2016_4Q,SAU,Saudi Arabia,PAK,Pakistan,SAUPAK,3.4222222222222225,2.4466666666666668,1.7922222222222222,1.7922222222222222,9
2016_4Q,SAU,Saudi Arabia,PHL,Philippines,SAUPHL,3.3985714285714286,1.6742857142857144,0.5214285714285715,0.5214285714285715,7
2016_4Q,SAU,Saudi Arabia,SDN,Sudan,SAUSDN,3.33,1.34,0.0,0.0,1
2016_4Q,SAU,Saudi Arabia,SSD,South Sudan,SAUSSD,7.61,3.62,0.945,0.945,2
2016_4Q,SAU,Saudi Arabia,SYR,Syrian Arab Republic,SAUSYR,4.67,1.87,0.0,0.0,1
2016_4Q,SAU,Saudi Arabia,YEM,"Yemen, Rep.",SAUYEM,2.5833333333333335,1.09,0.09666666666666666,0.09666666666666666,3
2016_4Q,SEN,Senegal,MLI,Mali,SENMLI,4.66,3.986666666666667,0.0,0.0,3
2016_4Q,SGP,Singapore,BGD,Bangladesh,SGPBGD,2.19,1.01125,0.21875,0.21875,8
2016_4Q,SGP,Singapore,CHN,China,SGPCHN,7.122857142857143,3.242142857142857,0.6242857142857143,0.6242857142857143,14
2016_4Q,SGP,Singapore,IDN,Indonesia,SGPIDN,4.7857692307692306,2.457692307692308,0.8507692307692308,0.8507692307692308,26
2016_4Q,SGP,Singapore,IND,India,SGPIND,3.1484615384615386,2.020769230769231,1.0615384615384615,1.0615384615384615,13
2016_4Q,SGP,Singapore,LKA,Sri Lanka,SGPLKA,3.149090909090909,2.178181818181818,0.8081818181818181,0.8081818181818181,11
2016_4Q,SGP,Singapore,MYS,Malaysia,SGPMYS,7.0633333333333335,4.694444444444445,3.066111111111111,3.066111111111111,18
2016_4Q,SGP,Singapore,PAK,Pakistan,SGPPAK,13.616666666666667,9.76,3.486666666666667,3.486666666666667,3
2016_4Q,SGP,Singapore,PHL,Philippines,SGPPHL,2.6490625,1.5884375,0.7809375000000001,0.7809375000000001,32
2016_4Q,SGP,Singapore,THA,Thailand,SGPTHA,6.028666666666667,3.646666666666667,1.9226666666666667,1.9226666666666667,15
2016_4Q,SWE,Sweden,CHN,China,SWECHN,7.140000000000001,5.555555555555555,1.721111111111111,1.721111111111111,9
2016_4Q,SWE,Sweden,IND,India,SWEIND,6.433333333333334,4.585,2.4908333333333332,2.4908333333333332,12
2016_4Q,THA,Thailand,CHN,China,THACHN,17.071111111111108,8.62,2.126666666666667,2.126666666666667,9
2016_4Q,THA,Thailand,IDN,Indonesia,THAIDN,15.851818181818182,8.694545454545455,3.0963636363636367,3.0963636363636367,11
2016_4Q,THA,Thailand,IND,India,THAIND,16.7,9.313333333333334,3.624166666666667,3.624166666666667,12
2016_4Q,THA,Thailand,KHM,Cambodia,THAKHM,13.590000000000002,6.680909090909091,1.5018181818181817,1.5018181818181817,11
2016_4Q,THA,Thailand,LAO,Lao PDR,THALAO,13.41,6.139,0.93,0.93,10
2016_4Q,THA,Thailand,MMR,Myanmar,THAMMR,11.9275,5.54625,1.01125,1.01125,8
2016_4Q,THA,Thailand,VNM,Vietnam,THAVNM,14.156,7.087999999999999,1.325,1.325,10
2016_4Q,TUR,Turkey,BGR,Bulgaria,TURBGR,1.6310000000000002,-1.4969999999999999,-10.004999999999999,-10.004999999999999,10
2016_4Q,TZA,Tanzania,KEN,Kenya,TZAKEN,13.128888888888888,6.961111111111111,1.3344444444444443,1.3344444444444443,9
2016_4Q,TZA,Tanzania,RWA,Rwanda,TZARWA,15.799166666666666,7.726666666666667,1.2249999999999999,1.2249999999999999,12
2016_4Q,TZA,Tanzania,UGA,Uganda,TZAUGA,17.098181818181818,8.286363636363637,1.2272727272727273,1.2272727272727273,11
2016_4Q,USA,United States,AFG,Afghanistan,USAAFG,6.9825,3.9825,1.9825000000000002,1.9825000000000002,4
2016_4Q,USA,United States,ARM,Armenia,USAARM,5.6625,2.3833333333333333,1.2875,0.7166666666666667,4
2016_4Q,USA,United States,BGD,Bangladesh,USABGD,4.843333333333334,2.901111111111111,1.2355555555555557,1.2355555555555557,9
2016_4Q,USA,United States,BRA,Brazil,USABRA,7.8447826086956525,6.09,4.282173913043478,4.282173913043478,23
2016_4Q,USA,United States,CHN,China,USACHN,8.7,4.542857142857143,0.19999999999999998,0.19999999999999998,14
2016_4Q,USA,United States,COL,Colombia,USACOL,5.308571428571429,3.8823809523809523,2.118095238095238,2.1014285714285714,21
2016_4Q,USA,United States,CPV,Cabo Verde,USACPV,11.047777777777778,7.204444444444444,1.9377777777777776,1.9377777777777776,9
2016_4Q,USA,United States,CRI,Costa Rica,USACRI,4.897142857142858,2.9114285714285715,1.2542857142857144,1.2542857142857144,7
2016_4Q,USA,United States,CUB,Cuba,USACUB,10.92,10.92,2.92,2.92,2
2016_4Q,USA,United States,DOM,Dominican Republic,USADOM,6.140434782608695,4.285652173913043,1.537391304347826,1.537391304347826,23
2016_4Q,USA,United States,ECU,Ecuador,USAECU,3.611111111111111,2.4555555555555557,0.0,0.0,18
2016_4Q,USA,United States,EGY,"Egypt, Arab Rep.",USAEGY,11.271428571428572,8.528571428571428,6.7,6.7,7
2016_4Q,USA,United States,ERI,Eritrea,USAERI,5.125,2.05,0.0,0.0,2
2016_4Q,USA,United States,ETH,Ethiopia,USAETH,6.007,4.311999999999999,0.682,0.682,10
2016_4Q,USA,United States,GHA,Ghana,USAGHA,5.7871428571428565,3.774285714285714,2.0028571428571427,2.0028571428571427,14
2016_4Q,USA,United States,GTM,Guatemala,USAGTM,5.2457142857142856,3.1785714285714284,1.4614285714285715,1.4514285714285715,14
2016_4Q,USA,United States,GUY,Guyana,USAGUY,8.962,8.042,3.4619999999999997,3.4619999999999997,10
2016_4Q,USA,United States,HND,Honduras,USAHND,3.535555555555556,1.2377777777777779,-0.74,-0.74,9
2016_4Q,USA,United States,HTI,Haiti,USAHTI,5.55,3.04,0.0,0.0,10
2016_4Q,USA,United States,IDN,Indonesia,USAIDN,8.43888888888889,7.405555555555556,2.6055555555555556,2.6055555555555556,9
2016_4Q,USA,United States,IND,India,USAIND,3.5784999999999996,2.175,1.105,1.105,20
2016_4Q,USA,United States,JAM,Jamaica,USAJAM,6.759230769230769,4.560769230769231,1.916153846153846,1.916153846153846,13
2016_4Q,USA,United States,JOR,Jordan,USAJOR,8.370000000000001,7.012857142857143,2.0142857142857147,2.0142857142857147,7
2016_4Q,USA,United States,KEN,Kenya,USAKEN,7.152727272727273,5.343636363636364,3.744545454545454,3.744545454545454,11
2016_4Q,USA,United States,LBN,Lebanon,USALBN,12.349,5.929,0.24899999999999997,0.24899999999999997,10
2016_4Q,USA,United States,LBR,Liberia,USALBR,5.535714285714286,4.042857142857143,0.0,0.0,7
2016_4Q,USA,United States,MEX,Mexico,USAMEX,4.400416666666667,2.785,1.4445833333333333,1.43625,24
2016_4Q,USA,United States,NGA,Nigeria,USANGA,3.9285714285714284,2.542857142857143,0.0,0.0,7
2016_4Q,USA,United States,NIC,Nicaragua,USANIC,5.041666666666667,3.3333333333333335,0.0,0.0,12
2016_4Q,USA,United States,NPL,Nepal,USANPL,4.86090909090909,2.998181818181818,1.59,1.59,11
2016_4Q,USA,United States,PAK,Pakistan,USAPAK,4.808999999999999,3.0100000000000002,1.81,1.81,10
2016_4Q,USA,United States,PAN,Panama,USAPAN,4.85,3.2399999999999998,0.0,0.0,10
2016_4Q,USA,United States,PER,Peru,USAPER,4.946428571428571,3.1107142857142853,1.1964285714285714,1.1964285714285714,14
2016_4Q,USA,United States,PHL,Philippines,USAPHL,4.665128205128205,2.9876923076923076,1.4882051282051283,1.4820512820512821,39
2016_4Q,USA,United States,SLV,El Salvador,USASLV,4.225,2.05,0.0,0.0,20
2016_4Q,USA,United States,SOM,Somalia,USASOM,5.833333333333333,5.666666666666667,0.0,0.0,6
2016_4Q,USA,United States,SSD,South Sudan,USASSD,4.99,2.24,0.5,0.0,2
2016_4Q,USA,United States,THA,Thailand,USATHA,11.243,6.954000000000001,4.093999999999999,4.093999999999999,10
2016_4Q,USA,United States,UKR,Ukraine,USAUKR,4.8,2.2800000000000002,0.0,0.0,5
2016_4Q,USA,United States,VNM,Vietnam,USAVNM,4.732222222222223,2.7211111111111115,0.6766666666666666,0.6766666666666666,9
2016_4Q,USA,United States,YEM,"Yemen, Rep.",USAYEM,6.375,3.975,0.625,0.625,4
2016_4Q,USA,United States,ZAF,South Africa,USAZAF,5.3149999999999995,3.73,1.755,1.755,4
2016_4Q,ZAF,South Africa,AGO,Angola,ZAFAGO,18.144285714285715,9.268571428571429,2.2585714285714285,2.2585714285714285,7
2016_4Q,ZAF,South Africa,BWA,Botswana,ZAFBWA,21.187142857142856,12.308571428571428,5.298571428571429,5.298571428571429,7
2016_4Q,ZAF,South Africa,CHN,China,ZAFCHN,21.975714285714286,13.09857142857143,6.087142857142857,6.087142857142857,7
2016_4Q,ZAF,South Africa,IND,India,ZAFIND,12.727500000000001,8.635000000000002,4.0475,4.0475,4
2016_4Q,ZAF,South Africa,KEN,Kenya,ZAFKEN,14.501999999999999,8.786,3.658,3.5479999999999996,5
2016_4Q,ZAF,South Africa,LSO,Lesotho,ZAFLSO,15.888571428571428,7.012857142857143,0.0,0.0,7
2016_4Q,ZAF,South Africa,MOZ,Mozambique,ZAFMOZ,18.75888888888889,11.3275,5.832222222222222,5.19125,9
2016_4Q,ZAF,South Africa,MWI,Malawi,ZAFMWI,19.134,12.872,6.012,5.964,10
2016_4Q,ZAF,South Africa,NGA,Nigeria,ZAFNGA,18.98875,11.22125,5.0875,5.0875,8
2016_4Q,ZAF,South Africa,SWZ,Swaziland,ZAFSWZ,15.888571428571428,7.012857142857143,0.0,0.0,7
2016_4Q,ZAF,South Africa,TZA,Tanzania,ZAFTZA,18.295,11.2875,4.7425,4.7425,4
2016_4Q,ZAF,South Africa,ZMB,Zambia,ZAFZMB,19.715555555555554,12.756666666666668,6.246666666666666,6.191111111111111,9
2016_4Q,ZAF,South Africa,ZWE,Zimbabwe,ZAFZWE,14.306000000000001,8.733333333333333,3.185,3.401111111111111,10
2017_1Q,AGO,Angola,NAM,Namibia,AGONAM,26.29666666666667,24.336666666666662,17.106666666666666,17.106666666666666,3
2017_1Q,ARE,United Arab Emirates,BGD,Bangladesh,AREBGD,2.95625,1.8375,0.84875,0.84875,8
2017_1Q,ARE,United Arab Emirates,EGY,"Egypt, Arab Rep.",AREEGY,3.957,2.411,1.3729999999999998,1.3729999999999998,10
2017_1Q,ARE,United Arab Emirates,IDN,Indonesia,AREIDN,7.71,5.115714285714286,3.4025,3.2842857142857147,8
2017_1Q,ARE,United Arab Emirates,IND,India,AREIND,2.9935714285714283,2.0242857142857145,0.9535714285714286,0.9535714285714286,14
2017_1Q,ARE,United Arab Emirates,JOR,Jordan,AREJOR,5.132857142857143,2.6885714285714286,1.0514285714285714,1.0514285714285714,7
2017_1Q,ARE,United Arab Emirates,LKA,Sri Lanka,ARELKA,3.5366666666666666,1.8047058823529412,0.8311111111111111,0.6988235294117646,18
2017_1Q,ARE,United Arab Emirates,NPL,Nepal,ARENPL,3.2353333333333336,1.642,0.4233333333333333,0.4233333333333333,15
2017_1Q,ARE,United Arab Emirates,PAK,Pakistan,AREPAK,2.9435294117647057,0.864375,0.44,0.388125,17
2017_1Q,ARE,United Arab Emirates,PHL,Philippines,AREPHL,3.6566666666666663,1.7799999999999998,0.6877777777777777,0.5788235294117647,18
2017_1Q,ARE,United Arab Emirates,SDN,Sudan,ARESDN,0.49,-1.55,-2.91,-2.91,4
2017_1Q,ARE,United Arab Emirates,SSD,South Sudan,ARESSD,5.25,2.465,-1.2149999999999999,-1.2149999999999999,2
2017_1Q,ARE,United Arab Emirates,YEM,"Yemen, Rep.",AREYEM,4.817142857142857,3.0114285714285716,1.804285714285714,1.804285714285714,7
2017_1Q,AUS,Australia,CHN,China,AUSCHN,10.033,5.497,1.983,1.983,20
2017_1Q,AUS,Australia,IDN,Indonesia,AUSIDN,7.8500000000000005,5.230714285714286,2.4578571428571427,2.454285714285714,14
2017_1Q,AUS,Australia,IND,India,AUSIND,6.686388888888889,3.746944444444444,1.6324999999999998,1.633888888888889,36
2017_1Q,AUS,Australia,LKA,Sri Lanka,AUSLKA,7.146470588235294,4.129411764705883,1.7352941176470589,1.718235294117647,17
2017_1Q,AUS,Australia,MYS,Malaysia,AUSMYS,12.985,8.051666666666668,3.6933333333333334,3.6933333333333334,12
2017_1Q,AUS,Australia,PAK,Pakistan,AUSPAK,7.072,3.271333333333333,1.9393333333333334,1.9393333333333334,15
2017_1Q,AUS,Australia,PHL,Philippines,AUSPHL,5.2,3.0647058823529414,1.4755882352941176,1.4752941176470586,34
2017_1Q,AUS,Australia,THA,Thailand,AUSTHA,9.816666666666666,5.814444444444444,1.9833333333333334,1.9833333333333334,9
2017_1Q,AUS,Australia,VNM,Vietnam,AUSVNM,8.670526315789473,5.469473684210526,2.591578947368421,2.591578947368421,19
2017_1Q,AUT,Austria,TUR,Turkey,AUTTUR,7.19,4.894166666666666,2.6775,2.6775,12
2017_1Q,BEL,Belgium,TUR,Turkey,BELTUR,8.956666666666665,6.4750000000000005,3.921666666666667,3.921666666666667,6
2017_1Q,BHR,Bahrain,EGY,"Egypt, Arab Rep.",BHREGY,9.7,7.97,6.841428571428572,6.841428571428572,7
2017_1Q,BHR,Bahrain,IND,India,BHRIND,2.935714285714286,2.047142857142857,1.4692857142857143,1.4692857142857143,14
2017_1Q,BHR,Bahrain,PAK,Pakistan,BHRPAK,2.717142857142857,1.317142857142857,0.7171428571428571,0.7171428571428571,7
2017_1Q,BRA,Brazil,BOL,Bolivia,BRABOL,5.203333333333333,4.672222222222222,0.49,0.49,9
2017_1Q,BRA,Brazil,PER,Peru,BRAPER,6.631818181818182,5.798181818181818,1.8863636363636365,1.8863636363636365,11
2017_1Q,BRA,Brazil,PRY,Paraguay,BRAPRY,5.562222222222222,4.411111111111111,-0.10444444444444446,-0.10444444444444446,9
2017_1Q,CAN,Canada,CHN,China,CANCHN,8.9675,5.605,3.03,3.03,8
2017_1Q,CAN,Canada,GHA,Ghana,CANGHA,8.767777777777777,5.6466666666666665,2.268888888888889,2.268888888888889,9
2017_1Q,CAN,Canada,IND,India,CANIND,6.27,3.6742105263157896,1.6126315789473684,1.6431578947368422,19
2017_1Q,CAN,Canada,KEN,Kenya,CANKEN,9.629000000000001,6.49,3.4299999999999997,3.4299999999999997,10
2017_1Q,CAN,Canada,LKA,Sri Lanka,CANLKA,6.271428571428571,3.6142857142857143,1.5571428571428572,1.5571428571428572,7
2017_1Q,CAN,Canada,NGA,Nigeria,CANNGA,6.99375,5.061249999999999,3.0612500000000002,3.0612500000000002,8
2017_1Q,CAN,Canada,PAK,Pakistan,CANPAK,5.226666666666667,2.6333333333333333,1.6166666666666667,1.4788888888888887,9
2017_1Q,CAN,Canada,PHL,Philippines,CANPHL,5.32952380952381,3.0438095238095237,1.4723809523809526,1.4723809523809526,21
2017_1Q,CAN,Canada,VNM,Vietnam,CANVNM,5.74125,4.192222222222222,1.36625,1.2144444444444444,9
2017_1Q,CHE,Switzerland,LKA,Sri Lanka,CHELKA,12.660000000000002,8.446666666666665,3.28,3.28,3
2017_1Q,CHL,Chile,PER,Peru,CHLPER,3.738181818181818,2.7845454545454547,-0.33272727272727276,-0.33272727272727276,11
2017_1Q,CMR,Cameroon,NGA,Nigeria,CMRNGA,7.6875,6.290000000000001,1.25,1.25,4
2017_1Q,CZE,Czech Republic,UKR,Ukraine,CZEUKR,8.437000000000001,5.622999999999999,2.5810000000000004,2.5810000000000004,10
2017_1Q,CZE,Czech Republic,VNM,Vietnam,CZEVNM,9.966666666666667,5.82,2.7466666666666666,2.7466666666666666,9
2017_1Q,DEU,Germany,AFG,Afghanistan,DEUAFG,11.3,7.525,4.945,4.945,2
2017_1Q,DEU,Germany,ALB,Albania,DEUALB,8.702857142857143,5.851428571428571,2.48,2.48,7
2017_1Q,DEU,Germany,BGR,Bulgaria,DEUBGR,6.332,3.97,1.1800000000000002,1.1800000000000002,10
2017_1Q,DEU,Germany,BIH,Bosnia and Herzegovina,DEUBIH,8.0975,4.1525,0.305,0.305,12
2017_1Q,DEU,Germany,CHN,China,DEUCHN,13.433333333333332,7.598333333333334,2.2891666666666666,2.2891666666666666,12
2017_1Q,DEU,Germany,GHA,Ghana,DEUGHA,10.579166666666666,8.413333333333334,4.17,4.17,12
2017_1Q,DEU,Germany,HRV,Croatia,DEUHRV,6.283846153846154,4.231538461538461,2.1361538461538463,2.1361538461538463,13
2017_1Q,DEU,Germany,HUN,Hungary,DEUHUN,7.642,5.071,2.41,2.41,10
2017_1Q,DEU,Germany,IND,India,DEUIND,9.658235294117647,5.6364705882352935,2.334705882352941,2.334705882352941,17
2017_1Q,DEU,Germany,KGZ,Kyrgyz Republic,DEUKGZ,8.514285714285714,5.418571428571428,1.3228571428571427,1.3228571428571427,7
2017_1Q,DEU,Germany,KSV,Kosovo,DEUKSV,6.845,3.5033333333333334,0.0,0.0,6
2017_1Q,DEU,Germany,LBN,Lebanon,DEULBN,14.057999999999998,8.156,2.665,2.665,10
2017_1Q,DEU,Germany,MAR,Morocco,DEUMAR,9.174666666666667,7.25,3.5453333333333332,3.5453333333333332,15
2017_1Q,DEU,Germany,MDA,Moldova,DEUMDA,11.011333333333333,6.276666666666666,1.4653333333333334,1.4653333333333334,15
2017_1Q,DEU,Germany,MKD,"Macedonia, FYR",DEUMKD,9.488333333333333,4.836666666666667,0.27499999999999997,0.27499999999999997,6
2017_1Q,DEU,Germany,NGA,Nigeria,DEUNGA,8.053636363636365,5.922727272727273,2.14,2.14,11
2017_1Q,DEU,Germany,ROU,Romania,DEUROU,5.4145,3.6644999999999994,1.4865,1.4865,20
2017_1Q,DEU,Germany,SRB,Serbia,DEUSRB,9.329166666666667,4.8950000000000005,0.6108333333333333,0.6108333333333333,12
2017_1Q,DEU,Germany,TGO,Togo,DEUTGO,7.276000000000001,4.757,0.22000000000000003,0.22000000000000003,10
2017_1Q,DEU,Germany,THA,Thailand,DEUTHA,12.319999999999999,6.335714285714286,0.6814285714285714,0.6814285714285714,7
2017_1Q,DEU,Germany,TJK,Tajikistan,DEUTJK,8.75625,5.8875,2.1975000000000002,2.1975000000000002,8
2017_1Q,DEU,Germany,TUR,Turkey,DEUTUR,6.3623529411764705,4.516470588235294,1.9317647058823528,1.9317647058823528,17
2017_1Q,DEU,Germany,UKR,Ukraine,DEUUKR,6.438571428571429,3.912857142857143,0.5885714285714284,0.5885714285714284,7
2017_1Q,DEU,Germany,VNM,Vietnam,DEUVNM,10.294,5.393,0.366,0.366,10
2017_1Q,ESP,Spain,BOL,Bolivia,ESPBOL,5.815555555555556,3.7655555555555558,2.207777777777778,2.207777777777778,9
2017_1Q,ESP,Spain,BRA,Brazil,ESPBRA,7.169,5.197,3.633,3.633,10
2017_1Q,ESP,Spain,CHN,China,ESPCHN,17.84,9.36,3.56,3.56,3
2017_1Q,ESP,Spain,COL,Colombia,ESPCOL,5.926363636363636,3.8618181818181814,2.39,2.39,11
2017_1Q,ESP,Spain,NGA,Nigeria,ESPNGA,6.2825,3.44625,1.5074999999999998,1.5074999999999998,8
2017_1Q,ESP,Spain,PER,Peru,ESPPER,6.04625,4.03375,2.66,2.66,8
2017_1Q,ESP,Spain,PHL,Philippines,ESPPHL,4.9159999999999995,2.6399999999999997,1.0859999999999999,1.0859999999999999,5
2017_1Q,FRA,France,CHN,China,FRACHN,8.876363636363637,5.738181818181818,0.9936363636363637,0.9936363636363637,11
2017_1Q,FRA,France,CMR,Cameroon,FRACMR,4.565555555555556,3.723333333333333,0.21666666666666667,0.21666666666666667,9
2017_1Q,FRA,France,IND,India,FRAIND,7.005384615384615,3.9084615384615384,1.0,1.0,13
2017_1Q,FRA,France,SEN,Senegal,FRASEN,5.233636363636363,3.819090909090909,0.0,0.0,11
2017_1Q,FRA,France,VNM,Vietnam,FRAVNM,8.80111111111111,6.236666666666666,2.497777777777778,2.497777777777778,9
2017_1Q,GBR,United Kingdom,AFG,Afghanistan,GBRAFG,11.048333333333332,7.631666666666667,4.828333333333333,4.8116666666666665,6
2017_1Q,GBR,United Kingdom,ALB,Albania,GBRALB,9.440714285714284,7.380000000000001,4.501428571428571,4.501428571428571,14
2017_1Q,GBR,United Kingdom,BGD,Bangladesh,GBRBGD,5.009090909090909,2.850909090909091,1.1827272727272726,1.1827272727272726,22
2017_1Q,GBR,United Kingdom,BGR,Bulgaria,GBRBGR,9.069999999999999,6.130000000000001,4.0321428571428575,4.0321428571428575,14
2017_1Q,GBR,United Kingdom,BRA,Brazil,GBRBRA,6.041333333333333,4.3340000000000005,2.7373333333333334,2.6726666666666667,15
2017_1Q,GBR,United Kingdom,CHN,China,GBRCHN,8.285454545454545,5.506363636363637,2.946363636363636,2.946363636363636,11
2017_1Q,GBR,United Kingdom,ERI,Eritrea,GBRERI,15.108333333333334,10.798333333333332,5.1499999999999995,5.1499999999999995,6
2017_1Q,GBR,United Kingdom,ETH,Ethiopia,GBRETH,12.536666666666667,9.406666666666666,3.9149999999999996,3.9149999999999996,6
2017_1Q,GBR,United Kingdom,GHA,Ghana,GBRGHA,9.33,6.8225,3.12375,3.12375,16
2017_1Q,GBR,United Kingdom,GMB,"Gambia, The",GBRGMB,9.97111111111111,8.116666666666667,4.8966666666666665,4.687777777777778,9
2017_1Q,GBR,United Kingdom,IND,India,GBRIND,5.043846153846155,2.921923076923077,1.7334615384615384,1.5711538461538461,26
2017_1Q,GBR,United Kingdom,JAM,Jamaica,GBRJAM,9.284545454545453,6.397272727272727,3.6536363636363633,3.6536363636363633,11
2017_1Q,GBR,United Kingdom,KEN,Kenya,GBRKEN,6.625,5.387857142857143,3.2178571428571425,3.2178571428571425,14
2017_1Q,GBR,United Kingdom,LBN,Lebanon,GBRLBN,16.244,10.553999999999998,4.758,4.758,5
2017_1Q,GBR,United Kingdom,LKA,Sri Lanka,GBRLKA,5.298571428571429,2.987142857142857,1.445,1.445,14
2017_1Q,GBR,United Kingdom,LTU,Lithuania,GBRLTU,7.327500000000001,5.14,2.7624999999999997,2.7624999999999997,12
2017_1Q,GBR,United Kingdom,NGA,Nigeria,GBRNGA,6.45090909090909,4.899090909090909,1.6418181818181816,1.6418181818181816,11
2017_1Q,GBR,United Kingdom,NPL,Nepal,GBRNPL,6.716363636363636,3.9472727272727273,2.5045454545454544,2.2327272727272724,11
2017_1Q,GBR,United Kingdom,PAK,Pakistan,GBRPAK,4.474285714285714,2.3785714285714286,1.3392857142857142,1.3392857142857142,14
2017_1Q,GBR,United Kingdom,PHL,Philippines,GBRPHL,6.081290322580646,3.0170967741935484,0.8683870967741936,0.8683870967741936,31
2017_1Q,GBR,United Kingdom,POL,Poland,GBRPOL,6.229047619047619,4.331904761904762,2.5933333333333333,2.5933333333333333,21
2017_1Q,GBR,United Kingdom,ROU,Romania,GBRROU,7.724285714285714,5.256428571428572,2.880714285714286,3.06,14
2017_1Q,GBR,United Kingdom,RWA,Rwanda,GBRRWA,13.084285714285715,10.588571428571429,5.757142857142857,5.895714285714286,7
2017_1Q,GBR,United Kingdom,SLE,Sierra Leone,GBRSLE,8.934444444444445,7.105555555555556,3.716666666666667,3.716666666666667,9
2017_1Q,GBR,United Kingdom,SOM,Somalia,GBRSOM,7.572857142857144,7.572857142857144,1.7157142857142857,1.7157142857142857,7
2017_1Q,GBR,United Kingdom,SSD,South Sudan,GBRSSD,10.888571428571428,6.621428571428572,1.794285714285714,1.794285714285714,7
2017_1Q,GBR,United Kingdom,THA,Thailand,GBRTHA,11.007,7.140000000000001,2.9130000000000003,2.9130000000000003,10
2017_1Q,GBR,United Kingdom,TZA,Tanzania,GBRTZA,13.924000000000001,9.546,4.292,4.292,5
2017_1Q,GBR,United Kingdom,UGA,Uganda,GBRUGA,8.688181818181818,6.290909090909091,3.2372727272727273,3.2372727272727273,11
2017_1Q,GBR,United Kingdom,VNM,Vietnam,GBRVNM,9.771428571428572,6.647142857142858,2.698571428571429,2.698571428571429,7
2017_1Q,GBR,United Kingdom,ZAF,South Africa,GBRZAF,8.046923076923077,5.793846153846155,3.746923076923077,3.7223076923076923,13
2017_1Q,GBR,United Kingdom,ZMB,Zambia,GBRZMB,12.732000000000001,9.006,3.632,3.632,5
2017_1Q,GBR,United Kingdom,ZWE,Zimbabwe,GBRZWE,6.918888888888889,5.022222222222222,2.7455555555555557,2.648888888888889,9
2017_1Q,GHA,Ghana,NGA,Nigeria,GHANGA,6.33,4.415,0.0,0.0,2
2017_1Q,IND,India,BGD,Bangladesh,INDBGD,4.436,1.77,0.0,0.0,5
2017_1Q,IND,India,LKA,Sri Lanka,INDLKA,4.436,1.77,0.0,0.0,5
2017_1Q,IND,India,NPL,Nepal,INDNPL,4.264285714285714,2.2157142857142857,0.8371428571428572,0.8371428571428572,7
2017_1Q,IND,India,PAK,Pakistan,INDPAK,4.436,1.77,0.0,0.0,5
2017_1Q,ITA,Italy,BRA,Brazil,ITABRA,6.233636363636364,4.379090909090909,2.0427272727272725,2.0427272727272725,22
